id	hiredate	firstname	lastname	salary	city	state	zipcode	department
257	2009-06-07 09:00:00	Grady	Redman	97400	San Jose	CA	95182	Web Development
258	2009-06-07 09:00:00	Jessica	Gagnon	105500	San Jose	CA	95173	Accounting
259	2009-06-08 09:00:00	Elsie	Hurst	90300	Santa Rosa	CA	95430	Corporate Services
260	2009-06-14 09:00:00	Ashley	Garcia	99200	Eureka	CA	95529	Engineering
261	2009-06-14 09:00:00	Benjamin	Gant	172600	Sacramento	CA	94228	Executive
262	2009-06-15 09:00:00	Greta	Cornelius	67100	Berkeley	CA	94720	Operations
263	2009-06-15 09:00:00	Hazel	Newton	96500	San Mateo	CA	94494	Human Resources
264	2009-06-15 09:00:00	John	Thomas	58900	Stockton	CA	95343	Customer Support
265	2009-06-15 09:00:00	Shannon	Martz	51700	Sacramento	CA	95849	Sales
266	2009-06-15 09:00:00	Virginia	Christy	93500	San Jose	CA	95112	Web Development
267	2009-06-21 09:00:00	Cedric	Mooney	60200	Sacramento	CA	95796	Sales
268	2009-06-21 09:00:00	Charles	Hu	183500	Oakland	CA	94506	Executive
269	2009-06-22 09:00:00	Kerry	Hughes	89600	Stockton	CA	95329	Business Intelligence
270	2009-06-22 09:00:00	Rose	Futrell	76600	Sacramento	CA	95669	Quality Assurance
271	2009-06-25 09:00:00	Sharon	Allison	64200	Sacramento	CA	95625	Corporate Communication
272	2009-06-28 09:00:00	Danica	Robinson	48400	Stockton	CA	95241	Customer Support
273	2009-06-28 09:00:00	Kathryn	Shafer	86800	San Francisco	CA	94094	IT
274	2009-06-29 09:00:00	Carlos	Franzen	80000	Eureka	CA	95501	Corporate Services
275	2009-06-29 09:00:00	Paula	Kuykendall	108100	Sacramento	CA	95734	Legal
276	2009-07-01 09:00:00	Homer	Deckard	70400	San Jose	CA	95186	Facilities Management
277	2009-07-05 09:00:00	Christopher	Jensen	55700	San Francisco	CA	94017	Facilities Management
278	2009-07-05 09:00:00	Donn	Mitchell	61800	San Jose	CA	95003	Customer Support
279	2009-07-05 09:00:00	Norma	Duquette	60200	San Mateo	CA	94467	Facilities Management
280	2009-07-06 09:00:00	Cheryl	Halpern	85400	Marysville	CA	95961	IT
281	2009-07-06 09:00:00	Diego	Beam	66000	Santa Rosa	CA	95447	Sales
282	2009-07-06 09:00:00	Stacy	Abraham	106900	Eureka	CA	95585	Accounting
283	2009-07-12 09:00:00	Fred	Lang	89400	Palo Alto	CA	94371	Technical Publications
284	2009-07-12 09:00:00	Jimmy	Miller	62000	Richmond	CA	94844	Facilities Management
285	2009-07-12 09:00:00	Patricia	Maciel	61000	San Mateo	CA	94438	Marketing
286	2009-07-13 09:00:00	Corinne	Bryant	94200	Oakland	CA	94520	Technical Publications
287	2009-07-13 09:00:00	Jeffery	Cantu	101500	Sacramento	CA	95722	IT
288	2009-07-13 09:00:00	Meredith	Godfrey	100500	Eureka	CA	95559	Accounting
289	2009-07-19 09:00:00	Jane	Carlin	110900	Marysville	CA	95969	Accounting
290	2009-07-19 09:00:00	Victor	Sowers	75400	Sacramento	CA	95843	IT
291	2009-07-20 09:00:00	Clifford	Ellington	81200	Sacramento	CA	95656	Operations
292	2009-07-22 09:00:00	Howard	Carrasco	87800	Richmond	CA	94891	Technical Publications
293	2009-07-27 09:00:00	Carlos	Dodge	59700	Sacramento	CA	95646	Sales
294	2009-07-27 09:00:00	Meghan	Myles	64900	San Jose	CA	95117	Technical Publications
295	2009-07-27 09:00:00	Robert	Tolliver	113800	Stockton	CA	95397	Engineering
296	2009-07-27 09:00:00	Todd	Gillam	95600	Marysville	CA	95961	Business Intelligence
297	2009-07-30 09:00:00	Don	Vasquez	93500	San Francisco	CA	94073	Web Development
298	2009-08-02 09:00:00	Kara	Carranza	62600	San Francisco	CA	94113	Sales
299	2009-08-03 09:00:00	Anna	Smith	59400	Stockton	CA	95216	Sales
300	2009-08-03 09:00:00	Robert	Negron	113100	Palo Alto	CA	94307	Executive
301	2009-08-05 09:00:00	Dawn	Woodard	166500	Marysville	CA	95994	Legal
302	2009-08-06 09:00:00	Evelyn	Crandall	104300	Marysville	CA	95968	Accounting
303	2009-08-09 09:00:00	Robert	Hubbard	64000	Berkeley	CA	94704	Technical Publications
304	2009-08-10 09:00:00	Juan	Hardee	103200	Santa Rosa	CA	94938	IT
305	2009-08-16 09:00:00	Brooke	Pruitt	159300	Sacramento	CA	95824	Legal
306	2009-08-16 09:00:00	Nicole	Champagne	58000	Sacramento	CA	95789	Sales
307	2009-08-16 09:00:00	Tina	Prendergast	74700	Oakland	CA	94653	Technical Publications
308	2009-08-17 09:00:00	Dion	Haley	54200	San Francisco	CA	94079	Sales
309	2009-08-19 09:00:00	Tom	Lightner	62600	Sacramento	CA	95638	Operations
310	2009-08-20 09:00:00	Elmo	Krause	99200	Palo Alto	CA	94371	Marketing
311	2009-08-20 09:00:00	Virginia	Anderson	94400	Santa Rosa	CA	94901	Web Development
312	2009-08-23 09:00:00	Jose	Reese	99200	San Jose	CA	95100	Business Intelligence
313	2009-08-23 09:00:00	Lamar	Wilson	47400	Stockton	CA	95240	Customer Support
314	2009-08-23 09:00:00	Phillip	Culbertson	69100	Oakland	CA	94686	Sales
315	2009-08-24 09:00:00	Norma	Dobbs	132000	Sacramento	CA	95825	Engineering
316	2009-08-30 09:00:00	Betty	Holden	104200	Eureka	CA	95526	Business Intelligence
317	2009-08-30 09:00:00	Karla	Lloyd	78600	Palo Alto	CA	94384	Operations
318	2009-08-30 09:00:00	Vanessa	Broughton	89300	San Francisco	CA	94137	Engineering
319	2009-08-31 09:00:00	Emma	Kuester	48400	Eureka	CA	95555	Customer Support
320	2009-08-31 09:00:00	Samuel	Bradley	73300	Sacramento	CA	95895	Operations
321	2009-09-02 09:00:00	Tomas	Hayes	71300	Sacramento	CA	95771	Sales
322	2009-09-06 09:00:00	Simon	Russo	55000	San Francisco	CA	94176	Facilities Management
323	2009-09-07 09:00:00	Brandon	Spencer	84900	Oakland	CA	94567	IT
324	2009-09-07 09:00:00	Jennifer	Aguilar	48800	Eureka	CA	95561	Sales
325	2009-09-13 09:00:00	Betty	John	98300	Berkeley	CA	94749	IT
326	2009-09-14 09:00:00	Angie	Maas	74800	Palo Alto	CA	94317	Operations
327	2009-09-17 09:00:00	Rosalyn	Barrera	95200	Stockton	CA	95317	IT
328	2009-09-20 09:00:00	Alice	Daly	70500	Sacramento	CA	94226	Sales
329	2009-09-20 09:00:00	Elizabeth	Blakely	75400	Eureka	CA	95546	Operations
330	2009-09-20 09:00:00	Jeremiah	Herman	128900	Marysville	CA	95937	Data Science
331	2009-09-20 09:00:00	Joseph	Jenkins	79700	Sacramento	CA	94254	Technical Publications
332	2009-09-20 09:00:00	Nolan	Gardner	73300	Eureka	CA	95532	Technical Publications
333	2009-09-21 09:00:00	Joyce	Presley	119000	Sacramento	CA	95867	Engineering
334	2009-09-23 09:00:00	Joe	Brien	82500	Sacramento	CA	95742	Marketing
335	2009-09-27 09:00:00	Albert	Richey	78100	San Mateo	CA	94455	IT
336	2009-09-27 09:00:00	Barbara	Flanigan	98200	Santa Rosa	CA	94945	Web Development
337	2009-09-27 09:00:00	Melvin	Dodge	93000	Sacramento	CA	95805	Web Development
338	2009-09-27 09:00:00	Nicholas	Bower	56300	Santa Rosa	CA	94951	Sales
339	2009-09-28 09:00:00	Louise	Dahl	76800	Berkeley	CA	94714	Accounting
340	2009-10-04 09:00:00	Catherine	Lawson	80800	Mojave	CA	93527	Accounting
341	2009-10-04 09:00:00	Denny	Dawkins	73400	Palo Alto	CA	94383	IT
342	2009-10-04 09:00:00	Elvis	Do	48800	Burbank	CA	91542	Facilities Management
343	2009-10-04 09:00:00	Nicholas	Webster	87800	Santa Barbara	CA	93156	Technical Publications
344	2009-10-04 09:00:00	Nicole	Mendes	71800	Bakersfield	CA	93271	IT
345	2009-10-04 09:00:00	Rebecca	Carter	83500	Oakland	CA	94691	IT
346	2009-10-04 09:00:00	Sterling	Ball	99400	Bakersfield	CA	93209	Accounting
347	2009-10-04 09:00:00	Sue	Boles	95700	Sacramento	CA	95785	Business Intelligence
348	2009-10-05 09:00:00	Otto	Adair	92700	Sacramento	CA	95862	Engineering
349	2009-10-05 09:00:00	Theresa	Bayne	81200	San Jose	CA	95106	Regulatory Compliance
350	2009-10-11 09:00:00	Bert	Winstead	60100	Salem	OR	97394	Sales
351	2009-10-11 09:00:00	Gregory	Madden	65500	North Hollywood	CA	91625	Technical Publications
352	2009-10-11 09:00:00	Joseph	Schwarz	102000	Bakersfield	CA	93221	IT
353	2009-10-11 09:00:00	Margaret	Cooper	56300	Stockton	CA	95215	Sales
354	2009-10-11 09:00:00	Stephen	Jones	88400	Palm Springs	CA	92222	Marketing
355	2009-10-12 09:00:00	Gary	Castro	71800	Sacramento	CA	95640	Operations
356	2009-10-12 09:00:00	Larry	Larson	65000	Sacramento	CA	94286	Quality Assurance
357	2009-10-12 09:00:00	Patricia	Haynie	72200	Sacramento	CA	94227	Technical Publications
358	2009-10-12 09:00:00	Travis	Christmas	84800	Sacramento	CA	95891	Operations
359	2009-10-14 09:00:00	Murray	Valentine	44400	Richmond	CA	94800	Facilities Management
360	2009-10-18 09:00:00	Alexandria	Rodriguez	169100	San Diego	CA	91958	Legal
361	2009-10-18 09:00:00	Charles	Randolph	66400	Anaheim	CA	92890	Purchasing
362	2009-10-18 09:00:00	Cody	Wilburn	78100	San Mateo	CA	94429	Technical Publications
363	2009-10-18 09:00:00	Donald	Tomlin	117600	San Diego	CA	92000	Business Intelligence
364	2009-10-18 09:00:00	Doris	Davidson	59700	Los Angeles	CA	90177	Sales
365	2009-10-18 09:00:00	Lois	Pattison	64300	Oakland	CA	94546	Technical Publications
366	2009-10-18 09:00:00	Marisol	Joseph	115600	Santa Ana	CA	92681	Accounting
367	2009-10-18 09:00:00	Mark	Fuentes	54300	Van Nuys	CA	91402	Sales
368	2009-10-18 09:00:00	Nellie	Armstead	70500	Stockton	CA	95383	Facilities Management
369	2009-10-18 09:00:00	Phillip	Lomax	71000	Sacramento	CA	95747	Operations
370	2009-10-18 09:00:00	Terry	Fischer	96900	Long Beach	CA	90887	Business Intelligence
371	2009-10-19 09:00:00	Christine	Hooper	90300	San Jose	CA	95061	IT
372	2009-10-19 09:00:00	Louise	Bull	115600	Stockton	CA	95390	Engineering
373	2009-10-19 09:00:00	Nancy	Rivers	51200	San Francisco	CA	94079	Sales
374	2009-10-21 09:00:00	Nicholas	Sonnier	159000	Santa Rosa	CA	95416	Data Science
375	2009-10-25 09:00:00	Amy	Noel	73100	Portland	OR	97235	Operations
376	2009-10-25 09:00:00	Arnold	Orr	82800	Inglewood	CA	90344	Human Resources
377	2009-10-25 09:00:00	Ella	O'Neil	70000	Santa Barbara	CA	93445	Operations
378	2009-10-25 09:00:00	Margaret	Chin	80600	Portland	OR	97137	Sales
379	2009-10-25 09:00:00	Sean	Kirkland	86200	Eugene	OR	97403	Operations
380	2009-10-26 09:00:00	Christy	Brantley	80600	San Francisco	CA	94136	Human Resources
381	2009-10-26 09:00:00	Maria	Wesley	57000	Oakland	CA	94646	Facilities Management
382	2009-11-01 09:00:00	Andrea	Mann	130800	Los Angeles	CA	90105	Data Science
383	2009-11-01 09:00:00	Andrea	Rosario	70000	Klamath Falls	OR	97692	Sales
384	2009-11-01 09:00:00	Andrew	Nichols	55400	San Bernardino	CA	92359	Sales
385	2009-11-01 09:00:00	Beverly	Wingo	45400	Medford	OR	97596	Facilities Management
386	2009-11-01 09:00:00	James	Regan	61900	Industry	CA	91755	Operations
387	2009-11-01 09:00:00	Mitch	Toomey	84500	Fresno	CA	93827	Human Resources
388	2009-11-01 09:00:00	Rachel	Riley	43200	Pasadena	CA	91191	Customer Support
389	2009-11-01 09:00:00	Robert	Pederson	60000	Bend	OR	97721	Facilities Management
390	2009-11-01 09:00:00	Roger	Torres	68900	Van Nuys	CA	91385	Operations
391	2009-11-01 09:00:00	Shirley	Locke	76400	San Francisco	CA	94160	Operations
392	2009-11-01 09:00:00	Tonya	Skipper	114500	Mojave	CA	93567	Business Intelligence
393	2009-11-01 09:00:00	Veronica	Cavanaugh	75900	Pasadena	CA	91100	Operations
394	2009-11-01 09:00:00	Vickie	Gilliam	72000	San Francisco	CA	94073	Operations
395	2009-11-08 09:00:00	Louis	Garcia	138100	Santa Ana	CA	92623	Legal
396	2009-11-08 09:00:00	Mark	Hendrix	81500	San Mateo	CA	94439	Accounting
397	2009-11-08 09:00:00	Roberto	Nowak	103000	Santa Rosa	CA	95434	Engineering
398	2009-11-08 09:00:00	Ruby	Cook	54000	Medford	OR	97563	Facilities Management
399	2009-11-15 09:00:00	Alan	England	93100	Stockton	CA	95221	IT
400	2009-11-15 09:00:00	Eliza	Woodruff	100800	San Bernardino	CA	92489	Web Development
401	2009-11-15 09:00:00	Elvis	Burke	74500	Santa Barbara	CA	93189	IT
402	2009-11-15 09:00:00	Evelyn	Hardy	74700	Palm Springs	CA	92281	Operations
403	2009-11-15 09:00:00	Frank	Patrick	72400	Salem	OR	97301	Sales
404	2009-11-15 09:00:00	Gregory	Kenney	69600	Pasadena	CA	91068	Corporate Services
405	2009-11-15 09:00:00	Linda	Sparrow	60600	Santa Barbara	CA	93101	Operations
406	2009-11-15 09:00:00	Mark	Shipley	156300	San Bernardino	CA	92359	Data Science
407	2009-11-15 09:00:00	Norma	Bates	102400	Torrance	CA	90570	Business Intelligence
408	2009-11-15 09:00:00	Travis	Borders	82700	Portland	OR	97073	Operations
409	2009-11-22 09:00:00	Andrea	West	43300	Burbank	CA	91571	Facilities Management
410	2009-11-22 09:00:00	Benito	Maloy	75600	Sacramento	CA	95833	Operations
411	2009-11-22 09:00:00	Bonnie	Church	61100	San Mateo	CA	94437	Technical Publications
412	2009-11-22 09:00:00	Dorothy	Jordan	56600	Sacramento	CA	94202	Customer Support
413	2009-11-22 09:00:00	Douglas	Corrigan	91400	Long Beach	CA	90759	Technical Publications
414	2009-11-22 09:00:00	Joseph	Merkle	46700	Oxnard	CA	93008	Facilities Management
415	2009-11-22 09:00:00	Justina	Hicks	44000	Mojave	CA	93565	Customer Support
416	2009-11-22 09:00:00	Kathryn	Aguilera	125300	Richmond	CA	94861	Engineering
417	2009-11-22 09:00:00	Lorene	Lake	58800	Fresno	CA	93659	Operations
418	2009-11-22 09:00:00	Nicole	Watterson	72800	Sacramento	CA	95890	Technical Publications
419	2009-11-22 09:00:00	Paula	Mackie	148300	North Hollywood	CA	91676	Data Science
420	2009-11-23 09:00:00	David	Francisco	102300	North Hollywood	CA	91680	Web Development
421	2009-11-29 09:00:00	Billy	Trevino	99300	San Bernardino	CA	92492	Business Intelligence
422	2009-11-29 09:00:00	Elizabeth	Macias	158700	Sacramento	CA	95606	Legal
423	2009-11-29 09:00:00	Jenna	Phelps	69800	Eugene	OR	97481	Sales
424	2009-11-29 09:00:00	Joan	Ladd	85700	Santa Ana	CA	92752	Accounting
425	2009-11-29 09:00:00	Joy	Merrick	59500	Pasadena	CA	91161	Sales
426	2009-11-29 09:00:00	Kelli	Trevino	67900	Palo Alto	CA	94389	Operations
427	2009-11-29 09:00:00	Leo	Cardenas	83900	Van Nuys	CA	91364	IT
428	2009-11-29 09:00:00	Mae	Perez	101700	Long Beach	CA	90672	IT
429	2009-11-29 09:00:00	Michael	Levasseur	72000	Palm Springs	CA	92241	Web Development
430	2009-12-06 09:00:00	David	Singleton	82100	Fresno	CA	93796	Accounting
431	2009-12-06 09:00:00	David	Tellez	105100	Bakersfield	CA	93329	Accounting
432	2009-12-06 09:00:00	Everett	Vazquez	65300	Fresno	CA	93890	Purchasing
433	2009-12-06 09:00:00	Jennifer	Talley	72200	Sacramento	CA	95889	Corporate Services
434	2009-12-06 09:00:00	Kim	Santos	179200	Oxnard	CA	93011	Executive
435	2009-12-06 09:00:00	Rose	Buckley	67700	Oakland	CA	94582	Human Resources
436	2009-12-06 09:00:00	Ruth	Madrid	62200	San Bernardino	CA	92330	Facilities Management
437	2009-12-06 09:00:00	Ty	Timms	59200	Palm Springs	CA	92271	Operations
438	2009-12-13 09:00:00	Alex	Kirkpatrick	87700	Stockton	CA	95254	Technical Publications
439	2009-12-13 09:00:00	Anita	Braun	145200	Redding	CA	96067	Executive
440	2009-12-13 09:00:00	Bridgette	Glass	71400	Portland	OR	97161	Sales
441	2009-12-13 09:00:00	Harriet	Hernandez	126200	Portland	OR	97013	Executive
442	2009-12-13 09:00:00	Janet	Perry	89200	Santa Rosa	CA	95476	Technical Publications
443	2009-12-13 09:00:00	Janice	Jean	97300	Anaheim	CA	92875	Business Intelligence
444	2009-12-13 09:00:00	Linda	Roark	77300	Santa Monica	CA	90408	Technical Publications
445	2009-12-13 09:00:00	Mary	Foust	51900	Salem	OR	97333	Sales
446	2009-12-13 09:00:00	Virginia	Hebert	92800	San Bernardino	CA	92448	Accounting
447	2009-12-13 09:00:00	Zackary	Ostler	50900	Medford	OR	97531	Customer Support
448	2009-12-20 09:00:00	Ashley	Ross	87100	Oakland	CA	94561	Marketing
449	2009-12-20 09:00:00	Conrad	Myles	66900	Sacramento	CA	95607	Sales
450	2009-12-20 09:00:00	Daniel	Maclean	42900	Santa Barbara	CA	93133	Customer Support
451	2009-12-20 09:00:00	Derick	Braswell	103900	Mojave	CA	93569	Engineering
452	2009-12-20 09:00:00	Gabriel	Buller	51400	Anaheim	CA	92804	Customer Support
453	2009-12-20 09:00:00	Irene	Brooks	110900	Glendale	CA	91212	Engineering
454	2009-12-20 09:00:00	James	Desrosiers	121900	Santa Ana	CA	92732	Engineering
455	2009-12-20 09:00:00	Marie	Tyson	85600	Santa Barbara	CA	93135	Purchasing
456	2009-12-20 09:00:00	Rita	Lawson	51600	San Diego	CA	92165	Customer Support
457	2009-12-27 09:00:00	Andrea	Macias	61000	Klamath Falls	OR	97695	Sales
458	2009-12-27 09:00:00	Betty	Robles	72100	Stockton	CA	95327	Operations
459	2009-12-27 09:00:00	Diana	Trent	90400	San Diego	CA	92194	Operations
